0, 0, Header, 1, 17, 480
1, 0, Start_track
1, 67219, Tempo, 444050
1, 67334, Tempo, 442217
1, 67450, Tempo, 440399
1, 67546, Tempo, 438564
1, 67661, Tempo, 436745
1, 67757, Tempo, 434940
1, 67872, Tempo, 433182
1, 67968, Tempo, 431406
1, 68083, Tempo, 429646
1, 68160, Tempo, 427899
1, 68256, Tempo, 429646
1, 68333, Tempo, 431406
1, 68410, Tempo, 433182
1, 68486, Tempo, 434940
1, 68563, Tempo, 436745
1, 68640, Tempo, 438564
1, 68717, Tempo, 440399
1, 68794, Tempo, 442217
1, 68870, Tempo, 444050
1, 68947, Tempo, 445931
1, 69101, Tempo, 442217
1, 69274, Tempo, 440399
1, 69427, Tempo, 438564
1, 69600, Tempo, 436745
1, 69754, Tempo, 434940
1, 69907, Tempo, 433182
1, 70080, Tempo, 457526
1, 70240, Tempo, 433182
1, 70880, Tempo, 441956
1, 71040, Tempo, 428878
1, 71840, Tempo, 443656
1, 72000, Tempo, 425743
1, 72800, Tempo, 455546
1, 72960, Tempo, 432090
1, 73200, Tempo, 430046
1, 73760, Tempo, 447828
1, 73920, Tempo, 432090
1, 74160, Tempo, 431624
1, 74720, Tempo, 445931
1, 74880, Tempo, 474496
1, 75360, Tempo, 483832
1, 76320, Tempo, 453583
1, 76800, Tempo, 433244
1, 76900, Tempo, 434877
1, 77005, Tempo, 428449
1, 77095, Tempo, 431624
1, 77215, Tempo, 430046
1, 77275, Tempo, 431624
1, 77365, Tempo, 430046
1, 77485, Tempo, 431624
1, 77545, Tempo, 428449
1, 77640, Tempo, 453583
1, 77760, Tempo, 431624
1, 77875, Tempo, 433244
1, 77965, Tempo, 428449
1, 78055, Tempo, 431624
1, 78250, Tempo, 428449
1, 78340, Tempo, 433244
1, 78475, Tempo, 430046
1, 78600, Tempo, 457143
1, 78720, Tempo, 434877
1, 78960, Tempo, 438148
1, 79680, Tempo, 434877
1, 79920, Tempo, 438148
1, 80640, Tempo, 441501
1, 81120, Tempo, 436491
1, 82080, Tempo, 439818
1, 82440, Tempo, 473971
1, 82560, Tempo, 434877
1, 82800, Tempo, 438148
1, 83520, Tempo, 434877
1, 83760, Tempo, 438148
1, 84480, Tempo, 441501
1, 84960, Tempo, 438148
1, 85920, Tempo, 439818
1, 86280, Tempo, 468238
1, 86400, Tempo, 475888
1, 86509, Tempo, 451807
1, 86554, Tempo, 450045
1, 86584, Tempo, 448330
1, 86629, Tempo, 446595
1, 86659, Tempo, 444873
1, 86704, Tempo, 443164
1, 86734, Tempo, 441501
1, 86764, Tempo, 439818
1, 86880, Tempo, 470109
1, 87000, Tempo, 441501
1, 87360, Tempo, 457143
1, 87480, Tempo, 439818
1, 87484, Tempo, 448330
1, 87544, Tempo, 446595
1, 87589, Tempo, 444873
1, 87634, Tempo, 443164
1, 87679, Tempo, 441501
1, 87724, Tempo, 439818
1, 87769, Tempo, 438148
1, 87840, Tempo, 451807
1, 87960, Tempo, 439818
1, 88320, Tempo, 475888
1, 88429, Tempo, 451807
1, 88474, Tempo, 450045
1, 88519, Tempo, 448330
1, 88549, Tempo, 446595
1, 88594, Tempo, 444873
1, 88624, Tempo, 443164
1, 88800, Tempo, 451807
1, 88920, Tempo, 441501
1, 89280, Tempo, 446495
1, 89389, Tempo, 443164
1, 89509, Tempo, 441501
1, 89614, Tempo, 439818
1, 89719, Tempo, 438148
1, 89760, Tempo, 451807
1, 89880, Tempo, 439818
1, 90240, Tempo, 460193
1, 90360, Tempo, 441501
1, 90364, Tempo, 448330
1, 90424, Tempo, 446595
1, 90484, Tempo, 444873
1, 90529, Tempo, 443164
1, 90589, Tempo, 441501
1, 90634, Tempo, 439818
1, 90720, Tempo, 446495
1, 90840, Tempo, 441501
1, 91200, Tempo, 457143
1, 91309, Tempo, 448330
1, 91354, Tempo, 446595
1, 91399, Tempo, 444873
1, 91444, Tempo, 443164
1, 91489, Tempo, 441501
1, 91534, Tempo, 439818
1, 91579, Tempo, 438148
1, 91609, Tempo, 436491
1, 91680, Tempo, 451807
1, 91800, Tempo, 439818
1, 92160, Tempo, 475888
1, 92280, Tempo, 441501
1, 92640, Tempo, 451807
1, 92760, Tempo, 441501
1, 93120, Tempo, 457143
1, 93240, Tempo, 439818
1, 93600, Tempo, 451807
1, 93720, Tempo, 439818
1, 95760, Tempo, 455339
1, 96000, Tempo, 438148
1, 97800, Tempo, 455339
1, 97920, Tempo, 436491
1, 98280, Tempo, 458961
1, 98400, Tempo, 436491
1, 99720, Tempo, 462606
1, 99805, Tempo, 475888
1, 99843, Tempo, 473971
1, 99882, Tempo, 472032
1, 99901, Tempo, 470109
1, 99939, Tempo, 468238
1, 99959, Tempo, 466345
1, 99997, Tempo, 464468
1, 100035, Tempo, 462606
1, 100055, Tempo, 460794
1, 100093, Tempo, 458961
1, 100112, Tempo, 457143
1, 100151, Tempo, 455339
1, 100189, Tempo, 453583
1, 100208, Tempo, 451807
1, 100247, Tempo, 450045
1, 100266, Tempo, 448330
1, 100304, Tempo, 448330
1, 100343, Tempo, 450045
1, 100400, Tempo, 451807
1, 100439, Tempo, 453583
1, 100496, Tempo, 451807
1, 100554, Tempo, 450045
1, 100611, Tempo, 448330
1, 100669, Tempo, 446595
1, 100707, Tempo, 444873
1, 101149, Tempo, 444873
1, 101207, Tempo, 446595
1, 101245, Tempo, 448330
1, 101283, Tempo, 450045
1, 101341, Tempo, 451807
1, 101379, Tempo, 453583
1, 101418, Tempo, 455339
1, 101456, Tempo, 457143
1, 101514, Tempo, 458961
1, 101552, Tempo, 460794
1, 101591, Tempo, 462606
1, 101629, Tempo, 464468
1, 102240, Tempo, 458961
1, 102600, Tempo, 477859
1, 102720, Tempo, 457143
1, 103080, Tempo, 466345
1, 103200, Tempo, 455339
1, 103560, Tempo, 477859
1, 103680, Tempo, 464468
1, 104160, Tempo, 458961
1, 104520, Tempo, 477859
1, 104640, Tempo, 458961
1, 105000, Tempo, 470109
1, 105120, Tempo, 455339
1, 105480, Tempo, 487924
1, 107520, Tempo, 462606
1, 107520, Marker_t, "Teil 2"
1, 108000, Tempo, 458961
1, 108360, Tempo, 477859
1, 108480, Tempo, 449978
1, 108840, Tempo, 466345
1, 108960, Tempo, 455339
1, 109320, Tempo, 477859
1, 109440, Tempo, 462606
1, 109920, Tempo, 458961
1, 110280, Tempo, 477859
1, 110400, Tempo, 453515
1, 110760, Tempo, 470109
1, 110880, Tempo, 455339
1, 111240, Tempo, 487924
1, 111360, Tempo, 540054
1, 111480, Tempo, 453515
1, 111779, Tempo, 457143
1, 111827, Tempo, 458961
1, 111875, Tempo, 460794
1, 111923, Tempo, 462606
1, 111971, Tempo, 464468
1, 112019, Tempo, 466345
1, 112067, Tempo, 468238
1, 112115, Tempo, 470109
1, 112163, Tempo, 472032
1, 112211, Tempo, 473971
1, 112259, Tempo, 475888
1, 112307, Tempo, 477859
1, 112320, Tempo, 537586
1, 112440, Tempo, 457073
1, 112787, Tempo, 457143
1, 112835, Tempo, 458961
1, 112883, Tempo, 460794
1, 112931, Tempo, 462606
1, 112979, Tempo, 464468
1, 113027, Tempo, 466345
1, 113075, Tempo, 468238
1, 113123, Tempo, 470109
1, 113171, Tempo, 472032
1, 113219, Tempo, 473971
1, 113280, Tempo, 516129
1, 113400, Tempo, 457073
1, 113747, Tempo, 460794
1, 113819, Tempo, 462606
1, 113891, Tempo, 464468
1, 113939, Tempo, 466345
1, 114011, Tempo, 468238
1, 114059, Tempo, 470109
1, 114131, Tempo, 472032
1, 114179, Tempo, 473971
1, 114240, Tempo, 516129
1, 114360, Tempo, 458891
1, 114731, Tempo, 458961
1, 114779, Tempo, 460794
1, 114827, Tempo, 462606
1, 114875, Tempo, 464468
1, 114923, Tempo, 466345
1, 114971, Tempo, 468238
1, 115019, Tempo, 470109
1, 115067, Tempo, 472032
1, 115115, Tempo, 473971
1, 115163, Tempo, 475888
1, 115200, Tempo, 462606
1, 115680, Tempo, 453515
1, 116040, Tempo, 477859
1, 116160, Tempo, 453515
1, 116520, Tempo, 466345
1, 116640, Tempo, 451739
1, 117000, Tempo, 477859
1, 117120, Tempo, 462606
1, 117600, Tempo, 458961
1, 117960, Tempo, 477859
1, 118080, Tempo, 453515
1, 118440, Tempo, 470109
1, 118560, Tempo, 451739
1, 118920, Tempo, 487924
1, 119040, Tempo, 516129
1, 119160, Tempo, 458891
1, 119507, Tempo, 460794
1, 119579, Tempo, 462606
1, 119651, Tempo, 464468
1, 119699, Tempo, 466345
1, 119771, Tempo, 468238
1, 119819, Tempo, 470109
1, 119891, Tempo, 472032
1, 119939, Tempo, 473971
1, 120000, Tempo, 525394
1, 120120, Tempo, 458961
1, 120491, Tempo, 458961
1, 120539, Tempo, 460794
1, 120587, Tempo, 462606
1, 120635, Tempo, 464468
1, 120683, Tempo, 466345
1, 120731, Tempo, 468238
1, 120779, Tempo, 470109
1, 120827, Tempo, 472032
1, 120875, Tempo, 473971
1, 120923, Tempo, 475888
1, 120960, Tempo, 535093
1, 121080, Tempo, 462606
1, 121427, Tempo, 460794
1, 121499, Tempo, 462606
1, 121571, Tempo, 464468
1, 121619, Tempo, 466345
1, 121691, Tempo, 468238
1, 121739, Tempo, 470109
1, 121811, Tempo, 472032
1, 121859, Tempo, 473971
1, 121920, Tempo, 516129
1, 122040, Tempo, 458961
1, 122411, Tempo, 458961
1, 122459, Tempo, 460794
1, 122507, Tempo, 462606
1, 122555, Tempo, 464468
1, 122603, Tempo, 466345
1, 122651, Tempo, 468238
1, 122699, Tempo, 470109
1, 122747, Tempo, 472032
1, 122795, Tempo, 473971
1, 122843, Tempo, 475888
1, 122880, Tempo, 540054
1, 123000, Tempo, 462606
1, 123347, Tempo, 460794
1, 123419, Tempo, 462606
1, 123491, Tempo, 464468
1, 123539, Tempo, 466345
1, 123611, Tempo, 468238
1, 123659, Tempo, 470109
1, 123731, Tempo, 472032
1, 123779, Tempo, 473971
1, 123840, Tempo, 537586
1, 123960, Tempo, 458961
1, 124331, Tempo, 458961
1, 124379, Tempo, 460794
1, 124427, Tempo, 462606
1, 124475, Tempo, 464468
1, 124523, Tempo, 466345
1, 124571, Tempo, 468238
1, 124619, Tempo, 470109
1, 124667, Tempo, 472032
1, 124715, Tempo, 473971
1, 124763, Tempo, 475888
1, 124800, Tempo, 516129
1, 124920, Tempo, 462606
1, 125267, Tempo, 460794
1, 125339, Tempo, 462606
1, 125411, Tempo, 464468
1, 125459, Tempo, 466345
1, 125531, Tempo, 468238
1, 125579, Tempo, 470109
1, 125651, Tempo, 472032
1, 125699, Tempo, 473971
1, 125760, Tempo, 537586
1, 125880, Tempo, 458961
1, 126251, Tempo, 458961
1, 126299, Tempo, 460794
1, 126347, Tempo, 462606
1, 126395, Tempo, 464468
1, 126443, Tempo, 466345
1, 126491, Tempo, 468238
1, 126539, Tempo, 470109
1, 126587, Tempo, 472032
1, 126635, Tempo, 473971
1, 126683, Tempo, 475888
1, 126720, Tempo, 516129
1, 126840, Tempo, 462606
1, 127187, Tempo, 460794
1, 127259, Tempo, 462606
1, 127331, Tempo, 464468
1, 127379, Tempo, 466345
1, 127451, Tempo, 468238
1, 127499, Tempo, 470109
1, 127571, Tempo, 472032
1, 127619, Tempo, 473971
1, 127680, Tempo, 516129
1, 127800, Tempo, 458961
1, 128171, Tempo, 458961
1, 128219, Tempo, 460794
1, 128267, Tempo, 462606
1, 128315, Tempo, 464468
1, 128363, Tempo, 466345
1, 128411, Tempo, 468238
1, 128459, Tempo, 470109
1, 128507, Tempo, 472032
1, 128555, Tempo, 473971
1, 128603, Tempo, 475888
1, 128640, Tempo, 540054
1, 128760, Tempo, 462606
1, 129107, Tempo, 460794
1, 129179, Tempo, 462606
1, 129251, Tempo, 464468
1, 129299, Tempo, 466345
1, 129371, Tempo, 468238
1, 129419, Tempo, 470109
1, 129491, Tempo, 472032
1, 129539, Tempo, 473971
1, 129600, Tempo, 516129
1, 129720, Tempo, 458961
1, 130091, Tempo, 458961
1, 130139, Tempo, 460794
1, 130187, Tempo, 462606
1, 130235, Tempo, 464468
1, 130283, Tempo, 466345
1, 130331, Tempo, 468238
1, 130379, Tempo, 470109
1, 130427, Tempo, 472032
1, 130475, Tempo, 473971
1, 130523, Tempo, 475888
1, 130560, Tempo, 537586
1, 130680, Tempo, 462606
1, 131027, Tempo, 460794
1, 131099, Tempo, 462606
1, 131171, Tempo, 464468
1, 131219, Tempo, 466345
1, 131291, Tempo, 468238
1, 131339, Tempo, 470109
1, 131411, Tempo, 472032
1, 131459, Tempo, 473971
1, 131520, Tempo, 516129
1, 131640, Tempo, 458961
1, 132011, Tempo, 458961
1, 132059, Tempo, 460794
1, 132107, Tempo, 462606
1, 132155, Tempo, 464468
1, 132203, Tempo, 466345
1, 132251, Tempo, 468238
1, 132299, Tempo, 470109
1, 132360, Tempo, 558347
1, 132480, Tempo, 439432
1, 133440, Tempo, 433182
1, 133920, Tempo, 444050
1, 134720, Tempo, 436745
1, 135040, Tempo, 436745
1, 135360, Tempo, 440399
1, 136320, Tempo, 433182
1, 137280, Tempo, 429646
1, 137760, Tempo, 434940
1, 138240, Tempo, 429646
1, 140000, Tempo, 451637
1, 140160, Tempo, 442217
1, 140275, Tempo, 440399
1, 140390, Tempo, 438564
1, 140506, Tempo, 436745
1, 140621, Tempo, 434940
1, 140736, Tempo, 433182
1, 140851, Tempo, 431406
1, 140966, Tempo, 429646
1, 141082, Tempo, 427899
1, 141120, Tempo, 426197
1, 141216, Tempo, 427899
1, 141312, Tempo, 429646
1, 141389, Tempo, 431406
1, 141485, Tempo, 433182
1, 141581, Tempo, 434940
1, 141658, Tempo, 436745
1, 141754, Tempo, 438564
1, 141850, Tempo, 440399
1, 141926, Tempo, 442217
1, 142061, Tempo, 438564
1, 142234, Tempo, 436745
1, 142387, Tempo, 434940
1, 142560, Tempo, 433182
1, 142714, Tempo, 431406
1, 142886, Tempo, 429646
1, 143002, Tempo, 426197
1, 143078, Tempo, 427899
1, 143155, Tempo, 429646
1, 143232, Tempo, 431406
1, 143309, Tempo, 433182
1, 143386, Tempo, 434940
1, 143443, Tempo, 436745
1, 143520, Tempo, 438564
1, 143597, Tempo, 440399
1, 143674, Tempo, 442217
1, 143750, Tempo, 444050
1, 143808, Tempo, 445931
1, 143962, Tempo, 436745
1, 144134, Tempo, 434940
1, 144288, Tempo, 433182
1, 144442, Tempo, 431406
1, 144614, Tempo, 429646
1, 144768, Tempo, 427899
1, 144902, Tempo, 424508
1, 144979, Tempo, 426197
1, 145056, Tempo, 427899
1, 145133, Tempo, 429646
1, 145210, Tempo, 431406
1, 145286, Tempo, 433182
1, 145344, Tempo, 434940
1, 145421, Tempo, 436745
1, 145498, Tempo, 438564
1, 145574, Tempo, 440399
1, 145651, Tempo, 442217
1, 145709, Tempo, 444050
1, 145939, Tempo, 444050
1, 146054, Tempo, 442217
1, 146170, Tempo, 440399
1, 146266, Tempo, 438564
1, 146381, Tempo, 436745
1, 146477, Tempo, 434940
1, 146592, Tempo, 433182
1, 146688, Tempo, 431406
1, 146803, Tempo, 429646
1, 146880, Tempo, 427899
1, 146976, Tempo, 429646
1, 147053, Tempo, 431406
1, 147130, Tempo, 433182
1, 147206, Tempo, 434940
1, 147283, Tempo, 436745
1, 147360, Tempo, 438564
1, 147437, Tempo, 440399
1, 147514, Tempo, 442217
1, 147590, Tempo, 444050
1, 147667, Tempo, 445931
1, 147720, Tempo, 478736
1, 147821, Tempo, 442217
1, 147840, Tempo, 442217
1, 147955, Tempo, 440399
1, 148070, Tempo, 438564
1, 148186, Tempo, 436745
1, 148301, Tempo, 434940
1, 148416, Tempo, 433182
1, 148531, Tempo, 431406
1, 148646, Tempo, 429646
1, 148762, Tempo, 427899
1, 148800, Tempo, 426197
1, 148896, Tempo, 427899
1, 148992, Tempo, 429646
1, 149069, Tempo, 431406
1, 149165, Tempo, 433182
1, 149261, Tempo, 434940
1, 149338, Tempo, 436745
1, 149434, Tempo, 438564
1, 149530, Tempo, 440399
1, 149606, Tempo, 442217
1, 149741, Tempo, 438564
1, 149914, Tempo, 436745
1, 150067, Tempo, 434940
1, 150240, Tempo, 433182
1, 150394, Tempo, 431406
1, 150566, Tempo, 429646
1, 150682, Tempo, 426197
1, 150758, Tempo, 427899
1, 150835, Tempo, 429646
1, 150912, Tempo, 431406
1, 150989, Tempo, 433182
1, 151066, Tempo, 434940
1, 151123, Tempo, 436745
1, 151200, Tempo, 438564
1, 151277, Tempo, 440399
1, 151354, Tempo, 442217
1, 151430, Tempo, 444050
1, 151488, Tempo, 445931
1, 151642, Tempo, 436745
1, 151814, Tempo, 434940
1, 151968, Tempo, 433182
1, 152122, Tempo, 431406
1, 152294, Tempo, 429646
1, 152448, Tempo, 427899
1, 152582, Tempo, 424508
1, 152659, Tempo, 426197
1, 152736, Tempo, 427899
1, 152813, Tempo, 429646
1, 152890, Tempo, 431406
1, 152966, Tempo, 433182
1, 153024, Tempo, 434940
1, 153101, Tempo, 436745
1, 153178, Tempo, 438564
1, 153254, Tempo, 440399
1, 153331, Tempo, 442217
1, 153389, Tempo, 444050
1, 153619, Tempo, 444050
1, 153734, Tempo, 442217
1, 153850, Tempo, 440399
1, 153946, Tempo, 438564
1, 154061, Tempo, 436745
1, 154157, Tempo, 434940
1, 154272, Tempo, 433182
1, 154368, Tempo, 431406
